timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)","pm 1 (ug/m3)","pm 1 (Plume AQI)"
1668530270,"2022-11-15 16:37:50",9,147,122.02374,25.400248,9,12,126,51,14,35
1668530330,"2022-11-15 16:38:50",9,144,141.81067,22.24731,9,12,139,44,10,24
1668530390,"2022-11-15 16:39:50",10,145,3,2,10,12,3,4,1,3
1668530450,"2022-11-15 16:40:50",9,147,131.82613,28.343609,9,12,132,57,16,40
1668530510,"2022-11-15 16:41:50",0,147,3,2,0,12,3,4,1,3
1668530570,"2022-11-15 16:42:50",9,147,136.80353,25.674751,9,12,136,51,13,33
1668530630,"2022-11-15 16:43:50",9,146,138.99959,29.835266,9,12,137,60,16,39
1668530690,"2022-11-15 16:44:50",10,150,3,2,9,12,3,4,1,3
1668530750,"2022-11-15 16:45:50",9,147,,,9,12,0,0,,
1668530810,"2022-11-15 16:46:50",10,145,108.549194,18.10349,10,12,118,36,7,18
1668530870,"2022-11-15 16:47:50",0,0,166.99872,30.030647,0,0,154,60,15,38
1668530930,"2022-11-15 16:48:50",10,145,3,2,9,12,3,4,1,3
1668530990,"2022-11-15 16:49:50",10,144,186.2162,28.39133,9,12,166,57,13,33
1668531050,"2022-11-15 16:50:50",9,0,3,2,9,0,3,4,1,3
1668531110,"2022-11-15 16:51:50",0,143,178.91559,24.17712,0,11,162,48,11,28
1668531170,"2022-11-15 16:52:50",10,144,211.31607,19.476894,10,12,182,39,4,11
1668531230,"2022-11-15 16:53:50",11,144,123.76179,23.709198,11,12,127,47,13,33
1668531290,"2022-11-15 16:54:50",10,143,85.78543,29.514874,10,11,104,59,18,45
1668531350,"2022-11-15 16:55:50",11,146,119.622,30.681494,11,12,125,61,20,50
1668531410,"2022-11-15 16:56:50",10,144,3,2,10,12,3,4,1,3
1668531470,"2022-11-15 16:57:50",0,142,157.1069,28.301788,0,11,148,57,14,36
1668531530,"2022-11-15 16:58:50",10,145,162.94302,29.592453,10,12,152,59,16,40
1668531590,"2022-11-15 16:59:50",10,142,155.68109,29.113388,10,11,147,58,15,38
1668531650,"2022-11-15 17:00:50",10,145,186.39565,24.626972,10,12,166,49,10,26
1668531710,"2022-11-15 17:01:50",0,144,112.26042,23.906612,0,12,120,48,13,34
1668531770,"2022-11-15 17:02:50",10,145,3,2,10,12,3,4,1,3
1668531830,"2022-11-15 17:03:50",10,144,153.5519,24.276073,10,12,146,49,12,31
1668531890,"2022-11-15 17:04:50",0,146,197.19362,31.853115,0,12,173,64,14,34
1668531950,"2022-11-15 17:05:50",10,144,160.77441,30.146936,10,12,150,60,16,40
1668532010,"2022-11-15 17:06:50",10,143,3,2,10,11,3,4,1,3
1668532070,"2022-11-15 17:07:50",10,147,166.67926,22.112617,10,12,154,44,10,26
1668532130,"2022-11-15 17:08:50",10,147,125.85181,31.764194,10,12,129,64,19,47
1668532190,"2022-11-15 17:09:50",10,146,112.857635,24.12851,10,12,121,48,13,32
1668532250,"2022-11-15 17:10:50",10,148,3,2,10,12,3,4,1,3
1668532310,"2022-11-15 17:11:50",10,147,64.80057,18.13657,10,12,75,36,13,32
1668532370,"2022-11-15 17:12:50",10,148,3,2,9,12,3,4,1,3
1668532430,"2022-11-15 17:13:50",10,148,78.8904,17.046793,10,12,98,34,9,23
1668532490,"2022-11-15 17:14:50",11,146,3,2,10,12,3,4,1,3
1668532550,"2022-11-15 17:15:50",11,147,143.49612,16.953762,11,12,140,34,7,18
1668532610,"2022-11-15 17:16:50",12,149,160.42908,21.638592,11,12,150,43,9,22
1668532670,"2022-11-15 17:17:50",11,145,105.66323,21.154234,10,12,116,42,12,31
1668532730,"2022-11-15 17:18:50",11,147,151.33354,18.765514,11,12,145,38,7,18
1668532790,"2022-11-15 17:19:50",11,148,3,2,11,12,3,4,1,3
1668532850,"2022-11-15 17:20:50",10,143,3,2,10,11,3,4,1,3
1668532910,"2022-11-15 17:21:50",11,146,200.36034,27.842653,11,12,175,56,13,33
1668532970,"2022-11-15 17:22:50",11,143,132.30449,25.21017,11,11,133,50,13,33
1668533030,"2022-11-15 17:23:50",11,144,3,2,11,12,3,4,1,3
1668533090,"2022-11-15 17:24:50",11,148,3,2,11,12,3,4,1,3
1668533150,"2022-11-15 17:25:50",11,145,109.940796,19.409315,11,12,119,39,12,30
1668533210,"2022-11-15 17:26:50",11,144,151.53738,20.345417,11,12,145,41,9,22
1668533270,"2022-11-15 17:27:50",11,145,163.58582,32.480793,11,12,152,65,19,47
1668533330,"2022-11-15 17:28:50",11,145,117.813736,24.480434,11,12,124,49,14,34
1668533390,"2022-11-15 17:29:50",11,144,89.54985,17.300556,11,12,106,35,8,20
1668533450,"2022-11-15 17:30:50",11,145,169.12318,28.967148,11,12,156,58,14,35
1668533510,"2022-11-15 17:31:50",11,146,82.199936,25.14619,10,12,101,50,14,35
1668533570,"2022-11-15 17:32:50",10,145,146.82977,26.341873,10,12,142,53,14,35
1668533630,"2022-11-15 17:33:50",10,143,92.20017,26.092367,10,11,108,52,16,40
1668533690,"2022-11-15 17:34:50",10,147,151.82541,27.374428,10,12,145,55,14,35
1668533750,"2022-11-15 17:35:50",10,149,116.5607,28.286572,10,12,123,57,18,44
1668533810,"2022-11-15 17:36:50",10,149,60.986935,17.466793,10,12,68,35,12,29
1668533870,"2022-11-15 17:37:50",10,146,144.0288,25.149364,10,12,140,50,14,34
1668533930,"2022-11-15 17:38:50",10,146,3,2,10,12,3,4,1,3
1668533990,"2022-11-15 17:39:50",10,147,3,2,10,12,3,4,1,3
1668534050,"2022-11-15 17:40:50",11,148,126.34387,17.530806,10,12,129,35,7,17
1668534110,"2022-11-15 17:41:50",10,150,158.74347,27.77419,10,12,149,56,15,38
1668534170,"2022-11-15 17:42:50",10,147,3,2,9,12,3,4,1,3
1668534230,"2022-11-15 17:43:50",10,148,3,2,9,12,3,4,1,3
1668534290,"2022-11-15 17:44:50",10,151,102.41133,17.527098,9,12,114,35,10,25
1668534350,"2022-11-15 17:45:50",10,146,196.54509,28.39796,10,12,173,57,12,30
1668534410,"2022-11-15 17:46:50",11,147,140.19864,12.083015,10,12,138,24,2,5
1668534470,"2022-11-15 17:47:50",11,149,,,10,12,0,0,,
1668534530,"2022-11-15 17:48:50",11,149,3,2,10,12,3,4,1,3
1668534590,"2022-11-15 17:49:50",11,147,78.1194,11.325037,10,12,97,23,8,19
1668534650,"2022-11-15 17:50:50",11,146,145.45132,19.113235,10,12,141,38,9,23
1668534710,"2022-11-15 17:51:50",10,146,143.29936,26.707523,10,12,140,53,14,35
1668534770,"2022-11-15 17:52:50",11,144,3,2,10,12,3,4,1,3
1668534830,"2022-11-15 17:53:50",9,146,162.28369,20.335182,9,12,151,41,8,21
1668534890,"2022-11-15 17:54:50",9,145,3,2,9,12,3,4,1,3
1668534950,"2022-11-15 17:55:50",9,146,3,2,9,12,3,4,1,3
1668535010,"2022-11-15 17:56:50",10,146,3,2,10,12,3,4,1,3
1668535070,"2022-11-15 17:57:50",9,0,,,9,0,0,0,,
1668535130,"2022-11-15 17:58:50",9,144,143.15828,21.80912,9,12,139,44,11,26
1668535190,"2022-11-15 17:59:50",9,146,206.22876,23.08329,9,12,179,46,7,17
1668535250,"2022-11-15 18:00:50",9,145,165.80426,19.842371,9,12,154,40,6,15
1668535310,"2022-11-15 18:01:50",10,144,118.02319,12.982227,9,12,124,26,5,12
1668535370,"2022-11-15 18:02:50",10,143,3,2,10,11,3,4,1,3
1668535430,"2022-11-15 18:03:50",11,146,126.82803,22.754522,10,12,129,46,13,32
1668535490,"2022-11-15 18:04:50",10,145,117.76966,12.300214,9,12,124,25,3,8
1668535550,"2022-11-15 18:05:50",10,147,3,2,9,12,3,4,1,3
1668535610,"2022-11-15 18:06:50",10,147,3,2,9,12,3,4,1,3
1668535670,"2022-11-15 18:07:50",10,0,,,9,0,0,0,,
1668535730,"2022-11-15 18:08:50",9,150,132.33441,19.922035,8,12,133,40,11,26
1668535790,"2022-11-15 18:09:50",10,148,3,2,9,12,3,4,1,3
1668535850,"2022-11-15 18:10:50",10,150,3,2,9,12,3,4,1,3
1668535910,"2022-11-15 18:11:50",10,148,3,2,9,12,3,4,1,3
1668535970,"2022-11-15 18:12:50",11,148,3,2,10,12,3,4,1,3
1668536030,"2022-11-15 18:13:50",11,147,181.38797,19.57262,10,12,163,39,7,18
1668536090,"2022-11-15 18:14:50",11,148,52.18106,12.149397,10,12,54,24,9,21
1668536150,"2022-11-15 18:15:50",10,147,3,2,9,12,3,4,1,3
1668536210,"2022-11-15 18:16:50",10,148,130.14594,23.013195,9,12,131,46,12,31
1668536270,"2022-11-15 18:17:50",10,146,3,2,9,12,3,4,1,3
1668536330,"2022-11-15 18:18:50",10,148,137.00995,21.204575,9,12,136,42,10,25
1668536390,"2022-11-15 18:19:50",11,148,207.17578,24.21584,10,12,179,48,8,20
1668536450,"2022-11-15 18:20:50",11,144,137.51018,18.786629,10,12,136,38,8,19
1668536510,"2022-11-15 18:21:50",10,146,43.266094,10.069684,9,12,43,20,6,15
1668536570,"2022-11-15 18:22:50",11,149,170.34961,28.067074,10,12,156,56,13,33
1668536630,"2022-11-15 18:23:50",11,147,3,2,10,12,3,4,1,3
1668536690,"2022-11-15 18:24:50",11,147,3,2,10,12,3,4,1,3
1668536750,"2022-11-15 18:25:50",11,148,3,2,10,12,3,4,1,3
1668536810,"2022-11-15 18:26:50",11,147,132.96188,21.892433,10,12,133,44,10,25
1668536870,"2022-11-15 18:27:50",11,149,3,2,10,12,3,4,1,3
1668536930,"2022-11-15 18:28:50",11,148,3,2,10,12,3,4,1,3
1668536990,"2022-11-15 18:29:50",11,147,159.9746,21.398495,10,12,150,43,9,22
1668537050,"2022-11-15 18:30:50",11,147,3,2,10,12,3,4,1,3
1668537110,"2022-11-15 18:31:50",11,148,3,2,10,12,3,4,1,3
1668537170,"2022-11-15 18:32:50",11,151,3,2,10,12,3,4,1,3
1668537230,"2022-11-15 18:33:50",10,151,3,2,9,12,3,4,1,3
1668537290,"2022-11-15 18:34:50",11,146,3,2,10,12,3,4,1,3
1668537350,"2022-11-15 18:35:50",11,151,39.943985,9.847188,10,12,40,20,5,13
1668537410,"2022-11-15 18:36:50",10,150,3,2,9,12,3,4,1,3
1668537470,"2022-11-15 18:37:50",10,151,3,2,9,12,3,4,1,3
1668537530,"2022-11-15 18:38:50",11,147,180.72763,23.99207,10,12,163,48,12,30
1668537590,"2022-11-15 18:39:50",11,146,95.62036,18.625324,10,12,110,37,12,30
1668537650,"2022-11-15 18:40:50",12,147,3,2,11,12,3,4,1,3
1668537710,"2022-11-15 18:41:50",11,149,3,2,10,12,3,4,1,3
1668537770,"2022-11-15 18:42:50",11,147,135.08618,17.563412,10,12,134,35,7,17
1668537830,"2022-11-15 18:43:50",11,150,128.46193,9.260304,10,12,130,19,2,6
1668537890,"2022-11-15 18:44:50",12,147,3,2,11,12,3,4,1,3
1668537950,"2022-11-15 18:45:50",12,148,3,2,11,12,3,4,1,3
1668538010,"2022-11-15 18:46:50",11,148,3,2,10,12,3,4,1,3
1668538070,"2022-11-15 18:47:50",12,147,3,2,11,12,3,4,1,3
1668538130,"2022-11-15 18:48:50",11,148,3,2,10,12,3,4,1,3
1668538190,"2022-11-15 18:49:50",11,148,3,2,10,12,3,4,1,3
1668538250,"2022-11-15 18:50:50",11,148,3,2,10,12,3,4,1,3
1668538310,"2022-11-15 18:51:50",0,152,3,2,0,12,3,4,1,3
1668538370,"2022-11-15 18:52:50",12,148,3,2,11,12,3,4,1,3
1668538430,"2022-11-15 18:53:50",11,147,158.2981,17.973759,10,12,149,36,6,14
1668538490,"2022-11-15 18:54:50",11,146,113.49439,18.924675,10,12,121,38,9,23
1668538550,"2022-11-15 18:55:50",12,150,3,2,11,12,3,4,1,3
1668538610,"2022-11-15 18:56:50",12,148,112.46441,20.684252,11,12,120,41,14,36
1668538670,"2022-11-15 18:57:50",12,148,3,2,11,12,3,4,1,3
1668538730,"2022-11-15 18:58:50",11,149,3,2,10,12,3,4,1,3
1668538790,"2022-11-15 18:59:50",12,148,174.88086,20.539755,11,12,159,41,8,20
1668538850,"2022-11-15 19:00:50",12,147,3,2,11,12,3,4,1,3
1668538910,"2022-11-15 19:01:50",0,149,180.5727,25.237286,0,12,163,50,11,28
1668538970,"2022-11-15 19:02:50",12,145,3,2,11,12,3,4,1,3
1668539030,"2022-11-15 19:03:50",12,149,3,2,11,12,3,4,1,3
1668539090,"2022-11-15 19:04:50",11,150,143.62642,21.594913,10,12,140,43,12,30
1668539150,"2022-11-15 19:05:50",11,150,94.073204,13.872493,10,12,109,28,10,26
1668539210,"2022-11-15 19:06:50",10,150,134.9845,24.47727,9,12,134,49,13,33
1668539270,"2022-11-15 19:07:50",12,148,,,11,12,0,0,,
1668539330,"2022-11-15 19:08:50",12,148,3,2,11,12,3,4,1,3
1668539390,"2022-11-15 19:09:50",11,148,3,2,10,12,3,4,1,3
1668539450,"2022-11-15 19:10:50",10,147,3,2,9,12,3,4,1,3
1668539510,"2022-11-15 19:11:50",0,149,145.04071,27.309875,0,12,141,55,14,35
1668539570,"2022-11-15 19:12:50",10,0,172.11896,21.401588,9,0,158,43,9,21
1668539630,"2022-11-15 19:13:50",11,149,79.30173,18.533718,10,12,99,37,10,24
1668539690,"2022-11-15 19:14:50",11,149,3,2,10,12,3,4,1,3
1668539750,"2022-11-15 19:15:50",11,150,3,2,10,12,3,4,1,3
1668539810,"2022-11-15 19:16:50",12,147,3,2,11,12,3,4,1,3
1668539870,"2022-11-15 19:17:50",0,150,3,2,0,12,3,4,1,3
1668539930,"2022-11-15 19:18:50",12,149,3,2,11,12,3,4,1,3
1668539990,"2022-11-15 19:19:50",12,148,103.06615,6.3561134,11,12,114,13,1,3
1668540050,"2022-11-15 19:20:50",12,149,142.24554,23.50063,11,12,139,47,12,30
1668540110,"2022-11-15 19:21:50",0,147,3,2,0,12,3,4,1,3
1668540170,"2022-11-15 19:22:50",12,149,164.96774,21.518206,11,12,153,43,9,23
1668540230,"2022-11-15 19:23:50",12,146,3,2,11,12,3,4,1,3
1668540290,"2022-11-15 19:24:50",12,148,142.94391,21.395119,11,12,139,43,11,29
1668540350,"2022-11-15 19:25:50",12,148,3,2,11,12,3,4,1,3
1668540410,"2022-11-15 19:26:50",0,149,3,2,0,12,3,4,1,3
1668540470,"2022-11-15 19:27:50",12,148,3,2,11,12,3,4,1,3
1668540530,"2022-11-15 19:28:50",12,148,145.87584,33.752003,11,12,141,68,20,51
1668540590,"2022-11-15 19:29:50",12,148,160.86143,28.426,11,12,151,57,12,29
1668540650,"2022-11-15 19:30:50",12,147,3,2,11,12,3,4,1,3
1668540710,"2022-11-15 19:31:50",12,149,3,2,11,12,3,4,1,3
1668540770,"2022-11-15 19:32:50",12,146,3,2,11,12,3,4,1,3
1668540830,"2022-11-15 19:33:50",12,148,3,2,11,12,3,4,1,3
1668540890,"2022-11-15 19:34:50",12,147,163.80804,20.958715,11,12,152,42,8,21
1668540950,"2022-11-15 19:35:50",12,148,179.83878,28.82632,11,12,162,58,14,34
1668541010,"2022-11-15 19:36:50",11,152,3,2,10,12,3,4,1,3
1668541070,"2022-11-15 19:37:50",11,152,3,2,10,12,3,4,1,3
1668541130,"2022-11-15 19:38:50",12,152,3,2,11,12,3,4,1,3
1668541190,"2022-11-15 19:39:50",12,151,56.313366,15.426349,11,12,61,31,11,27
1668541250,"2022-11-15 19:40:50",11,152,3,2,10,12,3,4,1,3
1668541310,"2022-11-15 19:41:50",11,150,148.13454,13.424916,10,12,143,27,4,9
1668541370,"2022-11-15 19:42:50",11,151,157.1925,23.57386,10,12,148,47,12,29
1668541430,"2022-11-15 19:43:50",12,148,3,2,11,12,3,4,1,3
1668541490,"2022-11-15 19:44:50",11,148,3,2,10,12,3,4,1,3
1668541550,"2022-11-15 19:45:50",11,151,3,2,10,12,3,4,1,3
1668541610,"2022-11-15 19:46:50",11,151,3,2,10,12,3,4,1,3
1668541670,"2022-11-15 19:47:50",12,150,147.03607,12.791836,11,12,142,26,3,8
1668541730,"2022-11-15 19:48:50",12,150,144.14767,11.087522,11,12,140,22,2,4
1668541790,"2022-11-15 19:49:50",12,150,3,2,11,12,3,4,1,3
1668541850,"2022-11-15 19:50:50",11,152,111.44052,10.884396,10,12,120,22,7,18
1668541910,"2022-11-15 19:51:50",12,149,3,2,11,12,3,4,1,3
1668541970,"2022-11-15 19:52:50",12,148,152.82388,14.250943,11,12,146,29,3,8
1668542030,"2022-11-15 19:53:50",12,151,186.20227,21.155842,11,12,166,42,9,23
1668542090,"2022-11-15 19:54:50",12,149,3,2,11,12,3,4,1,3
1668542150,"2022-11-15 19:55:50",12,148,3,2,11,12,3,4,1,3
1668542210,"2022-11-15 19:56:50",12,152,3,2,11,12,3,4,1,3
1668542270,"2022-11-15 19:57:50",12,148,3,2,11,12,3,4,1,3
1668542330,"2022-11-15 19:58:50",12,148,3,2,11,12,3,4,1,3
1668542390,"2022-11-15 19:59:50",12,149,125.617744,12.672187,11,12,129,25,4,9
1668542450,"2022-11-15 20:00:50",12,149,3,2,11,12,3,4,1,3
1668542510,"2022-11-15 20:01:50",0,149,,,0,12,0,0,,
1668542570,"2022-11-15 20:02:50",12,149,124.146194,32.34297,11,12,128,65,21,52
1668542630,"2022-11-15 20:03:50",12,148,3,2,11,12,3,4,1,3
1668542690,"2022-11-15 20:04:50",12,148,3,2,11,12,3,4,1,3
1668542750,"2022-11-15 20:05:50",12,147,3,2,11,12,3,4,1,3
1668542810,"2022-11-15 20:06:50",12,150,109.73225,9.031159,11,12,119,18,2,5
1668542870,"2022-11-15 20:07:50",12,149,3,2,11,12,3,4,1,3
1668542930,"2022-11-15 20:08:50",12,150,3,2,11,12,3,4,1,3
1668542990,"2022-11-15 20:09:50",12,151,3,2,11,12,3,4,1,3
1668543050,"2022-11-15 20:10:50",12,150,93.68828,23.717113,11,12,109,47,17,43
1668543110,"2022-11-15 20:11:50",12,155,156.40295,14.7368555,11,12,148,29,3,7
1668543170,"2022-11-15 20:12:50",12,152,55.232323,12.453982,11,12,59,25,10,26
1668543230,"2022-11-15 20:13:50",12,150,3,2,11,12,3,4,1,3
1668543290,"2022-11-15 20:14:50",11,152,187.42178,29.871593,10,12,167,60,12,31
1668543350,"2022-11-15 20:15:50",11,151,157.29488,21.462307,10,12,148,43,8,21
1668543410,"2022-11-15 20:16:50",11,151,3,2,10,12,3,4,1,3
1668543470,"2022-11-15 20:17:50",11,148,3,2,10,12,3,4,1,3
1668543530,"2022-11-15 20:18:50",12,151,138.48286,23.580057,11,12,137,47,11,28
1668543590,"2022-11-15 20:19:50",12,151,165.26352,22.621586,11,12,153,45,11,27
1668543650,"2022-11-15 20:20:50",11,147,3,2,10,12,3,4,1,3
1668543710,"2022-11-15 20:21:50",12,149,3,2,11,12,3,4,1,3
1668543770,"2022-11-15 20:22:50",12,148,98.79066,16.578995,11,12,112,33,11,28
1668543830,"2022-11-15 20:23:50",12,0,,,11,0,0,0,,
1668543890,"2022-11-15 20:24:50",12,153,171.99522,27.35098,11,12,157,55,14,34
1668543950,"2022-11-15 20:25:50",12,150,3,2,11,12,3,4,1,3
1668544010,"2022-11-15 20:26:50",11,149,3,2,10,12,3,4,1,3
1668544070,"2022-11-15 20:27:50",12,149,178.03488,21.485857,11,12,161,43,6,14
1668544130,"2022-11-15 20:28:50",12,152,104.28551,15.052839,11,12,115,30,9,23
1668544190,"2022-11-15 20:29:50",12,150,3,2,11,12,3,4,1,3
1668544250,"2022-11-15 20:30:50",12,151,3,2,11,12,3,4,1,3
1668544310,"2022-11-15 20:31:50",12,151,3,2,11,12,3,4,1,3
1668544370,"2022-11-15 20:32:50",11,151,3,2,10,12,3,4,1,3
1668544430,"2022-11-15 20:33:50",12,151,3,2,11,12,3,4,1,3
1668544490,"2022-11-15 20:34:50",12,150,3,2,11,12,3,4,1,3
1668544550,"2022-11-15 20:35:50",10,151,152.41649,23.030794,9,12,145,46,12,30
1668544610,"2022-11-15 20:36:50",10,150,145.88287,26.957424,9,12,141,54,14,34
1668544670,"2022-11-15 20:37:50",8,151,3,2,8,12,3,4,1,3
1668544730,"2022-11-15 20:38:50",8,151,3,2,8,12,3,4,1,3
1668544790,"2022-11-15 20:39:50",6,153,93.0023,15.559369,6,12,108,31,10,24
1668544850,"2022-11-15 20:40:50",6,150,3,2,5,12,3,4,1,3
1668544910,"2022-11-15 20:41:50",6,152,3,2,6,12,3,4,1,3
1668544970,"2022-11-15 20:42:50",5,153,139.80528,28.019855,5,12,137,56,16,40
1668545030,"2022-11-15 20:43:50",5,154,108.32641,17.088829,5,12,118,34,10,25
1668545090,"2022-11-15 20:44:50",5,154,3,2,5,12,3,4,1,3
1668545150,"2022-11-15 20:45:50",5,156,3,2,4,12,3,4,1,3
1668545210,"2022-11-15 20:46:50",5,152,84.38046,18.363682,4,12,103,37,14,34
1668545270,"2022-11-15 20:47:50",5,152,42.195976,9.884089,5,12,42,20,9,22
1668545330,"2022-11-15 20:48:50",5,156,127.981476,20.551102,5,12,130,41,11,28
1668545390,"2022-11-15 20:49:50",5,151,95.170166,15.293796,5,12,109,31,6,15
1668545450,"2022-11-15 20:50:50",5,155,3,2,4,12,3,4,1,3
1668545510,"2022-11-15 20:51:50",5,155,143.83337,18.65564,4,12,140,37,5,12
1668545570,"2022-11-15 20:52:50",5,149,3,2,5,12,3,4,1,3
1668545630,"2022-11-15 20:53:50",5,151,3,2,5,12,3,4,1,3
1668545690,"2022-11-15 20:54:50",5,156,3,2,5,12,3,4,1,3
1668545750,"2022-11-15 20:55:50",5,152,3,2,5,12,3,4,1,3
1668545810,"2022-11-15 20:56:50",5,155,181.76413,36.767845,5,12,164,74,23,57
1668545870,"2022-11-15 20:57:50",5,154,3,2,5,12,3,4,1,3
1668545930,"2022-11-15 20:58:50",5,153,3,2,4,12,3,4,1,3
1668545995,"2022-11-15 20:59:55",5,153,118.12117,15.990429,5,12,124,32,8,20
1668546055,"2022-11-15 21:00:55",6,152,3,2,5,12,3,4,1,3
1668546115,"2022-11-15 21:01:55",5,154,3,2,5,12,3,4,1,3
1668546175,"2022-11-15 21:02:55",5,152,3,2,5,12,3,4,1,3
1668546235,"2022-11-15 21:03:55",6,151,177.2139,15.444169,5,12,161,31,4,9
1668546295,"2022-11-15 21:04:55",5,153,3,2,5,12,3,4,1,3
1668546355,"2022-11-15 21:05:55",5,154,3,2,4,12,3,4,1,3
1668546415,"2022-11-15 21:06:55",3,154,197.99504,22.66597,3,12,174,45,5,12
1668546475,"2022-11-15 21:07:55",3,152,3,2,3,12,3,4,1,3
1668546535,"2022-11-15 21:08:55",2,156,3,2,2,12,3,4,1,3
1668546595,"2022-11-15 21:09:55",1,154,3,2,1,12,3,4,1,3
1668546655,"2022-11-15 21:10:55",0,158,3,2,0,13,3,4,1,3
1668546715,"2022-11-15 21:11:55",0,156,3,2,0,12,3,4,1,3
1668546775,"2022-11-15 21:12:55",0,159,131.96169,12.738071,0,13,132,25,3,7
1668546835,"2022-11-15 21:13:55",0,157,3,2,0,13,3,4,1,3
1668546895,"2022-11-15 21:14:55",0,154,169.77628,21.037899,0,12,156,42,9,23
1668546955,"2022-11-15 21:15:55",0,156,3,2,0,12,3,4,1,3
1668547015,"2022-11-15 21:16:55",0,156,77.312096,10.352028,0,12,96,21,6,14
1668547075,"2022-11-15 21:17:55",0,156,3,2,0,12,3,4,1,3
1668547135,"2022-11-15 21:18:55",0,156,174.94269,28.962257,0,12,159,58,16,40
1668547195,"2022-11-15 21:19:55",0,158,3,2,0,13,3,4,1,3
1668547255,"2022-11-15 21:20:55",0,156,143.93913,23.205063,0,12,140,46,10,25
1668547315,"2022-11-15 21:21:55",0,156,156.48473,22.852621,0,12,148,46,6,14
1668547375,"2022-11-15 21:22:55",0,158,3,2,0,13,3,4,1,3
1668547435,"2022-11-15 21:23:55",0,155,3,2,0,12,3,4,1,3
1668547495,"2022-11-15 21:24:55",0,158,139.97134,31.611473,0,13,137,63,18,45
1668547555,"2022-11-15 21:25:55",0,157,3,2,0,13,3,4,1,3
1668547615,"2022-11-15 21:26:55",0,156,119.71138,13.525893,0,12,125,27,7,18
1668547675,"2022-11-15 21:27:55",0,156,3,2,0,12,3,4,1,3
1668547735,"2022-11-15 21:28:55",0,155,169.33638,24.426592,0,12,156,49,7,18
1668547795,"2022-11-15 21:29:55",0,156,,,0,12,0,0,,
1668547855,"2022-11-15 21:30:55",0,154,3,2,0,12,3,4,1,3
1668547915,"2022-11-15 21:31:55",0,154,137.02344,40.55565,0,12,136,81,18,46
1668547975,"2022-11-15 21:32:55",0,155,129.62354,18.894882,0,12,131,38,11,27
1668548035,"2022-11-15 21:33:55",0,159,114.8409,26.597004,0,13,122,53,15,37
1668548095,"2022-11-15 21:34:55",0,0,192.04161,23.219421,0,0,170,46,5,13
1668548155,"2022-11-15 21:35:55",0,156,3,2,0,12,3,4,1,3
1668548215,"2022-11-15 21:36:55",0,158,181.62804,39.78058,0,13,164,80,18,44
1668548275,"2022-11-15 21:37:55",0,157,87.939285,32.922157,0,13,105,66,22,56
1668548335,"2022-11-15 21:38:55",0,157,170.51251,21.589123,0,13,157,43,5,12
1668548395,"2022-11-15 21:39:55",0,157,156.3091,48.220596,0,13,148,96,27,69
1668548455,"2022-11-15 21:40:55",0,153,3,2,0,12,3,4,1,3
1668548515,"2022-11-15 21:41:55",0,159,164.2701,28.658495,0,13,153,57,10,26
1668548575,"2022-11-15 21:42:55",0,0,,,0,0,0,0,,
1668548635,"2022-11-15 21:43:55",0,0,,,0,0,0,0,,
1668548695,"2022-11-15 21:44:55",0,161,48.0247,13.513583,0,13,48,27,9,22
1668548755,"2022-11-15 21:45:55",0,157,3,2,0,13,3,4,1,3
1668548815,"2022-11-15 21:46:55",0,163,128.91434,20.509218,0,13,131,41,12,29
1668548875,"2022-11-15 21:47:55",0,159,158.51073,15.529748,0,13,149,31,5,12
1668548935,"2022-11-15 21:48:55",0,159,78.76371,22.61568,0,13,98,45,12,31
1668548995,"2022-11-15 21:49:55",0,157,3,2,0,13,3,4,1,3
1668549055,"2022-11-15 21:50:55",0,159,135.83759,32.534863,0,13,135,65,16,40
1668549115,"2022-11-15 21:51:55",0,160,73.53755,18.113556,0,13,89,36,6,16
1668549175,"2022-11-15 21:52:55",0,158,3,2,0,13,3,4,1,3
1668549235,"2022-11-15 21:53:55",0,158,176.18765,29.547768,0,13,160,59,12,30
1668549295,"2022-11-15 21:54:55",0,158,171.15268,17.559486,0,13,157,35,4,10
1668549355,"2022-11-15 21:55:55",0,158,127.86159,28.438635,0,13,130,57,15,37
1668549415,"2022-11-15 21:56:55",0,161,3,2,0,13,3,4,1,3
1668549475,"2022-11-15 21:57:55",0,160,93.29891,24.481094,0,13,108,49,14,35
1668549535,"2022-11-15 21:58:55",0,159,199.748,41.64297,0,13,175,83,16,41
1668549595,"2022-11-15 21:59:55",0,158,45.339394,34.169106,0,13,45,68,18,45
1668549655,"2022-11-15 22:00:55",0,160,139.99016,36.93403,0,13,137,74,18,44
1668549715,"2022-11-15 22:01:55",0,158,164.48076,30.921417,0,13,153,62,9,24
1668549775,"2022-11-15 22:02:55",0,157,147.91815,19.833406,0,13,142,40,8,19
1668549835,"2022-11-15 22:03:55",0,159,52.33534,36.675533,0,13,54,73,24,60
1668549895,"2022-11-15 22:04:55",0,159,154.5863,23.208546,0,13,147,46,10,24
1668549955,"2022-11-15 22:05:55",0,0,,,0,0,0,0,,
1668550016,"2022-11-15 22:06:56",0,159,143.0535,28.677523,0,13,139,57,13,34
